products:ID,value,:LABEL
2049224,2020年工银财富专属理财产品CQXT2023,理财产品
2048044,邢台银行2020年祥牛理财050号,理财产品
2048043,邢台银行2020年祥牛理财049号,理财产品
2047857,邢台银行2020年祥牛稳赢理财049号,理财产品
2045002,“盛通理财”锦绣钱程计划A1547号,理财产品
2044654,“椰风海韵”系列-海惠公募2020007号理财产品,理财产品
2042846,浦发银行益鑫利债券增强之1年定开C款,理财产品
2040362,中国建设银行江苏省分行“乾元添福”2020年第166期人民币理财产品,理财产品
2037170,吉祥-添金第2044期人民币理财产品,理财产品
2036204,富江南之鸿富添盈A计划H2001期4-10,理财产品
2035781,兴业银行“丰利宝”结构性理财2020年第48期,理财产品
2023066,“金鹿理财-乐得富”20139期银行理财计划,理财产品
2009171,兴业银行“天天万利宝”2020年第20期非保本浮动收益封闭型人民币理财产品N款,理财产品
2009170,兴业银行“天天万利宝”2020年第19期非保本浮动收益封闭型人民币理财产品N款,理财产品
1993252,1532号增盈企业定制理财产品,理财产品
1970258,润悦1号第37期,理财产品
1906476,快乐金2号915期,理财产品
1906475,快乐金2号914期,理财产品
1892166,快乐金10号2696期,理财产品
1892165,快乐金10号2695期,理财产品
2083833,重庆市分行“乾元-鑫鑫向荣”2020年第668期人民币理财产品(周二荟),理财产品
2083457,邮银财富·智享2020年第64期,理财产品
2083456,邮银财富·智享2020年第65期,理财产品
2083455,邮银财富·智享2020年第63期,理财产品
2083450,“乐惠系列”2020年第87期,理财产品
2083348,“幸福99”金钻固定收益类20091期银行理财计划,理财产品
2083243,甜椰·椰海悦盈之一年定开型（YH2001）理财产品,理财产品
2081433,2020惠私鑫15035号(私银客户专属),理财产品
2078403,代客境外理财产品人民币结构性票据－2020年第8期,理财产品
2078317,中国建设银行江苏省分行“乾元添福”2020年第305期人民币理财产品,理财产品
2078310,金兰花汇富4号2022期,理财产品
2078308,金兰花汇富2号2022期,理财产品
2078298,“金兰花-共享智富”2020年第24期90天人民币理财产品（新客专属）,理财产品
2078296,“金兰花-共享智富”2020年第24期70天人民币理财产品,理财产品
2078249,“金兰花-尊享稳盈”2020年第39期91天人民币理财产品,理财产品
2078217,“金河套·财富”系列202024期人民币理财产品,理财产品
2078207,丹东银行“银杏理财”第20206008期理财产品,理财产品
2078182,丹东银行“意盈鑫”第20209054期理财产品,理财产品
2078181,丹东银行“意盈鑫”第20209053期理财产品,理财产品
2078171,江渝财富“天添金”2020年第55期公募封闭式理财产品,理财产品
2078158,金祥云2020067期理财,理财产品
2078108,昆明官渡农村合作银行农信赢安心系列净值型理财产品第46期,理财产品
2078107,昆明官渡农村合作银行农信赢安心系列净值型理财产品第45期,理财产品
2078106,昆明官渡农村合作银行农信赢安心系列净值型理财产品第44期,理财产品
2078086,“金紫薇”共赢B系列6号人民币理财产品,理财产品
2078061,禾城农商银行丰收丰禾2020年第33期封闭式净值型理财产品,理财产品
2078059,禾城农商银行丰收丰禾2020年第31期封闭式净值型理财产品,理财产品
2078048,创盈系列E3022,理财产品
2078011,瑞安农商银行丰收信福2020年第034期封闭式净值型理财产品,理财产品
2077910,星旅财富“鑫盛稳健”个人理财产品2020年第60期,理财产品
2077909,星旅财富“鑫盛理财”个人理财产品2020年第50期,理财产品
2077784,招商银行金葵十八月定开12号理财计划,理财产品
2077764,"临海农商银行\""丰收信福\""2020年第34期净值型人民币理财产品",理财产品
2077712,九通理财稳盈系列20061期,理财产品
2077595,余姚农村商业银行丰收信福2020043期封闭净值型理财产品,理财产品
2077585,2020年兰州银行小家添富系列A款封闭式净值理财5053号,理财产品
2077574,淮南通商农村商业银行“通银”系列“稳盈”非保本浮动收益型人民币理财产品,理财产品
2077558,吉林农信“九九赢”-稳赢得利·稳赢系列理财产品（第2020190期）,理财产品
2077557,吉林农信“九九赢”-稳赢得利·得利系列理财产品（第2020189期）,理财产品
2077556,吉林农信“九九赢”-稳赢得利·稳赢系列理财产品（第2020188期）,理财产品
2077555,吉林农信“九九赢”-稳赢得利·得利系列理财产品（第2020187期）,理财产品
2077554,吉林农信“九九赢”-稳赢得利·得利系列理财产品（第2020186期）,理财产品
2077553,吉林农信“九九赢”-稳赢得利·稳赢系列理财产品（第2020185期）,理财产品
2077363,淳安农商丰收信福2020年第08期封闭净值型理财产品,理财产品
2077355,太阳同盈204号,理财产品
2077186,"\""幸福99\""丰裕盈家KF01号银行理财计划第5111期预约91天型",理财产品
2077185,"\""幸福99\""丰裕盈家KF01号银行理财计划第5110期预约63天型",理财产品
2077184,"\""幸福99\""丰裕盈家KF01号银行理财计划第5109期预约35天型",理财产品
2077143,吉祥如意吉祥·福第二十期（端午特供）净值型理财产品,理财产品
2077011,西安银行金丝路聚利盈系列封闭式净值型理财产品2020年第28期,理财产品
2076964,宁波通商银行“通银丰利”系列薪利盈理财2号第1018期个人理财计划,理财产品
2076875,太阳同盈197号,理财产品
2076687,金葫芦宏信263,理财产品
2076629,（稳健增长）中银理财“稳富”固收增强（封闭式）2020年50期,理财产品
2076619,浙商银行2020年涌薪增利安享8号人民币理财产品,理财产品
2076521,丁香花理财智赢封闭式净值型202002号18期,理财产品
2076517,丁香花理财智赢封闭式净值型202002号14期,理财产品
2076516,丁香花理财智赢封闭式净值型202002号13期,理财产品
2076432,“薪满益足”200332期（私行专属）,理财产品
2076405,恒裕金理财-丰利系列2020年第195期,理财产品
2076404,恒裕金理财-丰利系列2020年第194期,理财产品
2075937,黄河农村商业银行“金喜鹊·慧盈”第20590期人民币理财产品,理财产品
2075936,黄河农村商业银行“金喜鹊·慧盈”第20589期人民币理财产品,理财产品
2075935,黄河农村商业银行“金喜鹊·慧盈”第20588期人民币理财产品,理财产品
2075439,渤海银行2020年渤盛135号封闭式人民币非保本浮动收益型理财产品,理财产品
2075350,中国建设银行辽宁省分行“乾元-天长利久”2020年224期理财产品,理财产品
2075349,中国建设银行辽宁省分行“乾元-天长利久”2020年223期理财产品,理财产品
2075334,镇海农商银行招宝A+2020018期人民币封闭净值型理财产品,理财产品
2075333,镇海农商银行招宝A+2020017期人民币封闭净值型理财产品,理财产品
2075237,创赢计划“青鑫共享”2020年213期（封闭净值型）,理财产品
2075236,创赢计划“青鑫共享”2020年212期（封闭净值型）,理财产品
2074915,运通财富通家乐346号,理财产品
2074661,云南红塔银行红塔财富梦想1号2020年第24期A款人民币理财产品,理财产品
2074647,招银理财招睿全球资产动量一年定开2号固定收益类理财计划,理财产品
2074608,丁香花理财富赢202002号62期,理财产品
2074607,丁香花理财富赢202002号61期,理财产品
2074561,爽银财富-权益稳健理财第28期,理财产品
2074555,“薪满益足”新资金200321期,理财产品
2074428,秦农银行秦利通宝系列理财计划2020046期,理财产品
2074363,“富融平衡”鑫益系列人民币理财计划,理财产品
2073876,平阳农商银行“丰收·吉祥”丰收吉祥2020年第9期人民币理财产品,理财产品
2073797,2020汇富净值373期,理财产品
2073795,2020汇富净值371期,理财产品
2073758,2020港湾财富253期,理财产品
2073757,2020港湾财富252期,理财产品
2073703,定海海洋农商银行“海洋183号”人民币理财产品,理财产品
2073628,“红钻石”第183期人民币理财产品A款,理财产品
2073599,南通农村商业银行金贝财富·共盈理财月月盈-180,理财产品
2073535,浦发银行益添利稳健之两年期定开型B款,理财产品
2073324,真定安赢2020049期,理财产品
2073052,盈信宝548号,理财产品
2073022,聚金系列封闭式净值型理财产品第52期,理财产品
2072982,中国建设银行河南省分行“乾元-豫富”（聚金）2020年第11期理财产品,理财产品
2072864,中信理财之乐赢成长瑞信一年定开3号净值型人民币理财产品,理财产品
2072703,颍淮农村商业银行“颍利万家”系列非保本浮动收益型人民币理财产品,理财产品
2072588,德州银行“德财富-满满德系列”非保本型2020年第117期人民币理财产品（新客户专属）,理财产品
2072524,慈溪农村商业银行“和美”系列人民币理财产品(第202021期),理财产品
2072348,太阳稳富2184号,理财产品
2072345,太阳稳富2181号,理财产品
2072311,金瑞香理财B20024号人民币理财计划,理财产品
2072173,金瑞香理财A20112号人民币理财计划,理财产品
2071981,萧山农商银行“萧银理财增盈”2020年第270期人民币理财产品,理财产品
2071875,稳健成长（2020）101期,理财产品
2071873,稳健成长（2020）99期,理财产品
2071734,建信理财“嘉鑫”封闭式理财产品2020年第53期,理财产品
2071601,中国建设银行苏州分行“乾元―鑫溢江南”非保本型人民币2020年第268期（特定客户专享）理财产品,理财产品
2071240,明珠理财月月赢系列2020年第272期,理财产品
2071239,明珠理财月月赢系列2020年第271期,理财产品
2071238,明珠理财月月赢系列2020年第270期,理财产品
2070983,渤海银行封闭式固定收益型人民币理财产品（零售私募―2020SG8047）,理财产品
2070963,渤海银行封闭式固定收益型人民币理财产品（零售私募―2020SG281）,理财产品
2070961,渤海银行封闭式固定收益型人民币理财产品（零售私募―2020SG279）,理财产品
2070960,渤海银行封闭式固定收益型人民币理财产品（零售私募―2020SG278）,理财产品
2070959,渤海银行封闭式固定收益型人民币理财产品（零售私募―2020SG277）,理财产品
2070907,渤海银行封闭式混合型人民币理财产品（零售公募―2020GH176）,理财产品
2070906,渤海银行封闭式混合型人民币理财产品（零售公募―2020GH175）,理财产品
2070904,渤海银行封闭式混合型人民币理财产品（零售公募―2020GH173）,理财产品
2070856,渤海银行封闭式固定收益型人民币理财产品（零售公募―2020GG180）,理财产品
2070854,渤海银行封闭式固定收益型人民币理财产品（零售公募―2020GG178）,理财产品
2070817,黄海万利宝（20111206期）人民币理财产品,理财产品
2070784,公司红棉理财-XX天资产组合投资型人民币理财产品,理财产品
2070719,渤海银行2020年渤盛128号封闭式人民币非保本浮动收益型理财产品,理财产品
2070522,红玫瑰智盈系列人民币理财产品2020458期,理财产品
2070469,红玫瑰智盈系列人民币理财产品2020405期,理财产品
2070377,红玫瑰智盈系列理财产品添金2020257期,理财产品
2070329,中国建设银行天津市分行“乾元-津私享型”2020年第104期理财产品,理财产品
2070326,中国建设银行天津市分行“乾元-津私享型”2020年第101期理财产品,理财产品
2070325,中国建设银行天津市分行“乾元-津私享型”2020年第100期理财产品,理财产品
2069443,如意丰裕第230期,理财产品
2069385,金昌盛第178期A款,理财产品
2069294,宁波银行股份有限公司汇通理财2020惠添利21090号,理财产品
2069087,中信理财之全权委托恒赢稳健B款23期净值型人民币理财产品,理财产品
