:START_ID,:END_ID,:TYPE
2048044,n0p10,募集币种
n0p10,2048044,产品
2048044,n2p11,风险等级编号
n2p11,2048044,产品
2048044,n2p12,风险等级
n2p12,2048044,产品
2048044,n483p13,募集起始日期
n483p13,2048044,产品
2048044,n483p13,募集结束日期
n483p13,2048044,产品
2048044,n63p13,产品起始日期
n63p13,2048044,产品
2048044,n9p16,产品终止日期
n9p16,2048044,产品
2048044,n420p17,产品状态
n420p17,2048044,产品
2048044,n138p18,实际天数（天）
n138p18,2048044,产品
2048044,n2p19,收益类型
n2p19,2048044,产品
2048044,n83p20,产品销售区域
n83p20,2048044,产品
2048044,n2p21,机构类别
n2p21,2048044,产品
2048044,n7p22,认购价格
n7p22,2048044,产品
2048043,n1270p0,登记编码
n1270p0,2048043,产品
2048043,n0p3,期限类型
n0p3,2048043,产品
2048043,n0p4,业绩比较基准
n0p4,2048043,产品
2048043,n763p5,发行机构
n763p5,2048043,产品
2048043,n763p6,发行机构代码
n763p6,2048043,产品
2048043,n0p7,募集方式
n0p7,2048043,产品
2048043,n0p8,运作模式
n0p8,2048043,产品
2048043,n0p9,投资性质
n0p9,2048043,产品
2048043,n0p10,募集币种
n0p10,2048043,产品
2048043,n2p11,风险等级编号
n2p11,2048043,产品
2048043,n2p12,风险等级
n2p12,2048043,产品
2048043,n483p13,募集起始日期
n483p13,2048043,产品
2048043,n483p13,募集结束日期
n483p13,2048043,产品
2048043,n63p13,产品起始日期
n63p13,2048043,产品
2048043,n537p16,产品终止日期
n537p16,2048043,产品
2048043,n420p17,产品状态
n420p17,2048043,产品
2048043,n355p18,实际天数（天）
n355p18,2048043,产品
2048043,n2p19,收益类型
n2p19,2048043,产品
2048043,n83p20,产品销售区域
n83p20,2048043,产品
2048043,n2p21,机构类别
n2p21,2048043,产品
2048043,n7p22,认购价格
n7p22,2048043,产品
2047857,n1271p0,登记编码
n1271p0,2047857,产品
2047857,n0p3,期限类型
n0p3,2047857,产品
2047857,n0p4,业绩比较基准
n0p4,2047857,产品
2047857,n763p5,发行机构
n763p5,2047857,产品
2047857,n763p6,发行机构代码
n763p6,2047857,产品
2047857,n0p7,募集方式
n0p7,2047857,产品
2047857,n0p8,运作模式
n0p8,2047857,产品
2047857,n0p9,投资性质
n0p9,2047857,产品
2047857,n0p10,募集币种
n0p10,2047857,产品
2047857,n0p11,风险等级编号
n0p11,2047857,产品
2047857,n0p12,风险等级
n0p12,2047857,产品
2047857,n483p13,募集起始日期
n483p13,2047857,产品
2047857,n483p13,募集结束日期
n483p13,2047857,产品
2047857,n63p13,产品起始日期
n63p13,2047857,产品
2047857,n537p16,产品终止日期
n537p16,2047857,产品
2047857,n420p17,产品状态
n420p17,2047857,产品
2047857,n355p18,实际天数（天）
n355p18,2047857,产品
2047857,n0p19,收益类型
n0p19,2047857,产品
2047857,n83p20,产品销售区域
n83p20,2047857,产品
2047857,n2p21,机构类别
n2p21,2047857,产品
2047857,n7p22,认购价格
n7p22,2047857,产品
2045002,n1272p0,登记编码
n1272p0,2045002,产品
2045002,n9p3,期限类型
n9p3,2045002,产品
2045002,n0p4,业绩比较基准
n0p4,2045002,产品
2045002,n732p5,发行机构
n732p5,2045002,产品
2045002,n732p6,发行机构代码
n732p6,2045002,产品
2045002,n0p7,募集方式
n0p7,2045002,产品
2045002,n0p8,运作模式
n0p8,2045002,产品
2045002,n0p9,投资性质
n0p9,2045002,产品
2045002,n0p10,募集币种
n0p10,2045002,产品
2045002,n2p11,风险等级编号
n2p11,2045002,产品
2045002,n2p12,风险等级
n2p12,2045002,产品
2045002,n483p13,募集起始日期
n483p13,2045002,产品
2045002,n483p13,募集结束日期
n483p13,2045002,产品
2045002,n63p13,产品起始日期
n63p13,2045002,产品
2045002,n7p16,产品终止日期
n7p16,2045002,产品
2045002,n420p17,产品状态
n420p17,2045002,产品
2045002,n135p18,实际天数（天）
n135p18,2045002,产品
2045002,n2p19,收益类型
n2p19,2045002,产品
2045002,n93p20,产品销售区域
n93p20,2045002,产品
2045002,n0p21,机构类别
n0p21,2045002,产品
2045002,n7p22,认购价格
n7p22,2045002,产品
2044654,n1273p0,登记编码
n1273p0,2044654,产品
2044654,n9p3,期限类型
n9p3,2044654,产品
2044654,n0p4,业绩比较基准
n0p4,2044654,产品
2044654,n765p5,发行机构
n765p5,2044654,产品
2044654,n765p6,发行机构代码
n765p6,2044654,产品
2044654,n0p7,募集方式
n0p7,2044654,产品
2044654,n0p8,运作模式
n0p8,2044654,产品
2044654,n0p9,投资性质
n0p9,2044654,产品
2044654,n0p10,募集币种
n0p10,2044654,产品
2044654,n2p11,风险等级编号
n2p11,2044654,产品
2044654,n2p12,风险等级
n2p12,2044654,产品
2044654,n483p13,募集起始日期
n483p13,2044654,产品
2044654,n483p13,募集结束日期
n483p13,2044654,产品
2044654,n63p13,产品起始日期
n63p13,2044654,产品
2044654,n57p16,产品终止日期
n57p16,2044654,产品
2044654,n420p17,产品状态
n420p17,2044654,产品
2044654,n37p18,实际天数（天）
n37p18,2044654,产品
2044654,n2p19,收益类型
n2p19,2044654,产品
2044654,n661p20,产品销售区域
n661p20,2044654,产品
2044654,n0p21,机构类别
n0p21,2044654,产品
2044654,n7p22,认购价格
n7p22,2044654,产品
2042846,n1274p0,登记编码
n1274p0,2042846,产品
2042846,n13p3,期限类型
n13p3,2042846,产品
2042846,n0p4,业绩比较基准
n0p4,2042846,产品
2042846,n173p5,发行机构
n173p5,2042846,产品
2042846,n173p6,发行机构代码
n173p6,2042846,产品
2042846,n0p7,募集方式
n0p7,2042846,产品
2042846,n15p8,运作模式
n15p8,2042846,产品
2042846,n0p9,投资性质
n0p9,2042846,产品
2042846,n0p10,募集币种
n0p10,2042846,产品
2042846,n88p11,风险等级编号
n88p11,2042846,产品
2042846,n88p12,风险等级
n88p12,2042846,产品
2042846,n483p13,募集起始日期
n483p13,2042846,产品
2042846,n483p13,募集结束日期
n483p13,2042846,产品
2042846,n55p13,产品起始日期
n55p13,2042846,产品
2042846,n1031p15,产品终止日期
n1031p15,2042846,产品
2042846,n420p17,产品状态
n420p17,2042846,产品
2042846,n1274p18,实际天数（天）
n1274p18,2042846,产品
2042846,n2p19,收益类型
n2p19,2042846,产品
2042846,n50p20,产品销售区域
n50p20,2042846,产品
2042846,n126p21,机构类别
n126p21,2042846,产品
2042846,n7p22,认购价格
n7p22,2042846,产品
2040362,n1275p0,登记编码
n1275p0,2040362,产品
2040362,n13p3,期限类型
n13p3,2040362,产品
2040362,n0p4,业绩比较基准
n0p4,2040362,产品
2040362,n123p5,发行机构
n123p5,2040362,产品
2040362,n123p6,发行机构代码
n123p6,2040362,产品
2040362,n0p7,募集方式
n0p7,2040362,产品
2040362,n0p8,运作模式
n0p8,2040362,产品
2040362,n28p9,投资性质
n28p9,2040362,产品
2040362,n0p10,募集币种
n0p10,2040362,产品
2040362,n88p11,风险等级编号
n88p11,2040362,产品
2040362,n88p12,风险等级
n88p12,2040362,产品
2040362,n483p13,募集起始日期
n483p13,2040362,产品
2040362,n483p13,募集结束日期
n483p13,2040362,产品
2040362,n78p13,产品起始日期
n78p13,2040362,产品
2040362,n639p16,产品终止日期
n639p16,2040362,产品
2040362,n420p17,产品状态
n420p17,2040362,产品
2040362,n526p18,实际天数（天）
n526p18,2040362,产品
2040362,n2p19,收益类型
n2p19,2040362,产品
2040362,n0p20,产品销售区域
n0p20,2040362,产品
2040362,n50p21,机构类别
n50p21,2040362,产品
2040362,n56p22,认购价格
n56p22,2040362,产品
2037170,n1276p0,登记编码
n1276p0,2037170,产品
2037170,n9p3,期限类型
n9p3,2037170,产品
2037170,n0p4,业绩比较基准
n0p4,2037170,产品
2037170,n144p5,发行机构
n144p5,2037170,产品
2037170,n144p6,发行机构代码
n144p6,2037170,产品
2037170,n0p7,募集方式
n0p7,2037170,产品
2037170,n0p8,运作模式
n0p8,2037170,产品
2037170,n0p9,投资性质
n0p9,2037170,产品
2037170,n0p10,募集币种
n0p10,2037170,产品
2037170,n2p11,风险等级编号
n2p11,2037170,产品
2037170,n2p12,风险等级
n2p12,2037170,产品
2037170,n483p13,募集起始日期
n483p13,2037170,产品
2037170,n483p13,募集结束日期
n483p13,2037170,产品
2037170,n126p13,产品起始日期
n126p13,2037170,产品
2037170,n46p16,产品终止日期
n46p16,2037170,产品
2037170,n420p17,产品状态
n420p17,2037170,产品
2037170,n323p18,实际天数（天）
n323p18,2037170,产品
2037170,n2p19,收益类型
n2p19,2037170,产品
2037170,n126p20,产品销售区域
n126p20,2037170,产品
2037170,n0p21,机构类别
n0p21,2037170,产品
2037170,n56p22,认购价格
n56p22,2037170,产品
2036204,n1277p0,登记编码
n1277p0,2036204,产品
2036204,n9p3,期限类型
n9p3,2036204,产品
2036204,n0p4,业绩比较基准
n0p4,2036204,产品
2036204,n590p5,发行机构
n590p5,2036204,产品
2036204,n590p6,发行机构代码
n590p6,2036204,产品
2036204,n0p7,募集方式
n0p7,2036204,产品
2036204,n0p8,运作模式
n0p8,2036204,产品
2036204,n0p9,投资性质
n0p9,2036204,产品
2036204,n0p10,募集币种
n0p10,2036204,产品
2036204,n2p11,风险等级编号
n2p11,2036204,产品
2036204,n2p12,风险等级
n2p12,2036204,产品
2036204,n483p13,募集起始日期
n483p13,2036204,产品
2036204,n483p13,募集结束日期
n483p13,2036204,产品
2036204,n63p13,产品起始日期
n63p13,2036204,产品
2036204,n7p16,产品终止日期
n7p16,2036204,产品
2036204,n420p17,产品状态
n420p17,2036204,产品
2036204,n135p18,实际天数（天）
n135p18,2036204,产品
2036204,n2p19,收益类型
n2p19,2036204,产品
2036204,n50p20,产品销售区域
n50p20,2036204,产品
2036204,n0p21,机构类别
n0p21,2036204,产品
2036204,n7p22,认购价格
n7p22,2036204,产品
2035781,n1278p0,登记编码
n1278p0,2035781,产品
2035781,n0p3,期限类型
n0p3,2035781,产品
2035781,n0p11,业绩比较基准
n0p11,2035781,产品
2035781,n208p5,发行机构
n208p5,2035781,产品
2035781,n208p6,发行机构代码
n208p6,2035781,产品
2035781,n0p7,募集方式
n0p7,2035781,产品
2035781,n9p8,运作模式
n9p8,2035781,产品
2035781,n28p9,投资性质
n28p9,2035781,产品
2035781,n0p10,募集币种
n0p10,2035781,产品
2035781,n2p11,风险等级编号
n2p11,2035781,产品
2035781,n2p12,风险等级
n2p12,2035781,产品
2035781,n483p13,募集起始日期
n483p13,2035781,产品
2035781,n483p13,募集结束日期
n483p13,2035781,产品
2035781,n63p13,产品起始日期
n63p13,2035781,产品
2035781,n316p16,产品终止日期
n316p16,2035781,产品
2035781,n420p17,产品状态
n420p17,2035781,产品
2035781,n0p18,实际天数（天）
n0p18,2035781,产品
2035781,n2p19,收益类型
n2p19,2035781,产品
2035781,n50p20,产品销售区域
n50p20,2035781,产品
2035781,n126p21,机构类别
n126p21,2035781,产品
2035781,n7p22,认购价格
n7p22,2035781,产品
2023066,n1279p0,登记编码
n1279p0,2023066,产品
2023066,n13p3,期限类型
n13p3,2023066,产品
2023066,n0p11,业绩比较基准
n0p11,2023066,产品
2023066,n434p5,发行机构
n434p5,2023066,产品
2023066,n434p6,发行机构代码
n434p6,2023066,产品
2023066,n0p7,募集方式
n0p7,2023066,产品
2023066,n0p8,运作模式
n0p8,2023066,产品
2023066,n0p9,投资性质
n0p9,2023066,产品
2023066,n0p10,募集币种
n0p10,2023066,产品
2023066,n2p11,风险等级编号
n2p11,2023066,产品
2023066,n2p12,风险等级
n2p12,2023066,产品
2023066,n483p13,募集起始日期
n483p13,2023066,产品
2023066,n483p13,募集结束日期
n483p13,2023066,产品
2023066,n78p13,产品起始日期
n78p13,2023066,产品
2023066,n22p16,产品终止日期
n22p16,2023066,产品
2023066,n420p17,产品状态
n420p17,2023066,产品
2023066,n280p18,实际天数（天）
n280p18,2023066,产品
2023066,n2p19,收益类型
n2p19,2023066,产品
2023066,n434p20,产品销售区域
n434p20,2023066,产品
2023066,n2p21,机构类别
n2p21,2023066,产品
2023066,n7p22,认购价格
n7p22,2023066,产品
2009171,n1280p0,登记编码
n1280p0,2009171,产品
2009171,n0p3,期限类型
n0p3,2009171,产品
2009171,n0p4,业绩比较基准
n0p4,2009171,产品
2009171,n208p5,发行机构
n208p5,2009171,产品
2009171,n208p6,发行机构代码
n208p6,2009171,产品
2009171,n0p7,募集方式
n0p7,2009171,产品
2009171,n0p8,运作模式
n0p8,2009171,产品
2009171,n0p9,投资性质
n0p9,2009171,产品
2009171,n0p10,募集币种
n0p10,2009171,产品
2009171,n2p11,风险等级编号
n2p11,2009171,产品
2009171,n2p12,风险等级
n2p12,2009171,产品
2009171,n483p13,募集起始日期
n483p13,2009171,产品
2009171,n483p13,募集结束日期
n483p13,2009171,产品
2009171,n126p13,产品起始日期
n126p13,2009171,产品
2009171,n143p16,产品终止日期
n143p16,2009171,产品
2009171,n420p17,产品状态
n420p17,2009171,产品
2009171,n106p18,实际天数（天）
n106p18,2009171,产品
2009171,n2p19,收益类型
n2p19,2009171,产品
2009171,n50p20,产品销售区域
n50p20,2009171,产品
2009171,n126p21,机构类别
n126p21,2009171,产品
2009171,n0p22,认购价格
n0p22,2009171,产品
2009170,n1281p0,登记编码
n1281p0,2009170,产品
2009170,n0p3,期限类型
n0p3,2009170,产品
2009170,n0p4,业绩比较基准
n0p4,2009170,产品
2009170,n208p5,发行机构
n208p5,2009170,产品
2009170,n208p6,发行机构代码
n208p6,2009170,产品
2009170,n0p7,募集方式
n0p7,2009170,产品
2009170,n0p8,运作模式
n0p8,2009170,产品
2009170,n0p9,投资性质
n0p9,2009170,产品
2009170,n0p10,募集币种
n0p10,2009170,产品
2009170,n2p11,风险等级编号
n2p11,2009170,产品
2009170,n2p12,风险等级
n2p12,2009170,产品
2009170,n483p13,募集起始日期
n483p13,2009170,产品
2009170,n483p13,募集结束日期
n483p13,2009170,产品
2009170,n78p13,产品起始日期
n78p13,2009170,产品
2009170,n404p16,产品终止日期
n404p16,2009170,产品
2009170,n420p17,产品状态
n420p17,2009170,产品
2009170,n106p18,实际天数（天）
n106p18,2009170,产品
2009170,n2p19,收益类型
n2p19,2009170,产品
2009170,n50p20,产品销售区域
n50p20,2009170,产品
2009170,n126p21,机构类别
n126p21,2009170,产品
2009170,n0p22,认购价格
n0p22,2009170,产品
1993252,n1282p0,登记编码
n1282p0,1993252,产品
1993252,n13p3,期限类型
n13p3,1993252,产品
1993252,n0p4,业绩比较基准
n0p4,1993252,产品
1993252,n195p5,发行机构
n195p5,1993252,产品
1993252,n195p6,发行机构代码
n195p6,1993252,产品
1993252,n2p7,募集方式
n2p7,1993252,产品
1993252,n0p8,运作模式
n0p8,1993252,产品
1993252,n28p9,投资性质
n28p9,1993252,产品
1993252,n0p10,募集币种
n0p10,1993252,产品
1993252,n2p11,风险等级编号
n2p11,1993252,产品
1993252,n2p12,风险等级
n2p12,1993252,产品
1993252,n483p13,募集起始日期
n483p13,1993252,产品
1993252,n483p13,募集结束日期
n483p13,1993252,产品
1993252,n95p13,产品起始日期
n95p13,1993252,产品
1993252,n1282p16,产品终止日期
n1282p16,1993252,产品
1993252,n420p17,产品状态
n420p17,1993252,产品
1993252,n1282p18,实际天数（天）
n1282p18,1993252,产品
1993252,n2p19,收益类型
n2p19,1993252,产品
1993252,n195p20,产品销售区域
n195p20,1993252,产品
1993252,n126p21,机构类别
n126p21,1993252,产品
1993252,n126p22,认购价格
n126p22,1993252,产品
1970258,n1283p0,登记编码
n1283p0,1970258,产品
1970258,n13p3,期限类型
n13p3,1970258,产品
1970258,n0p4,业绩比较基准
n0p4,1970258,产品
1970258,n125p5,发行机构
n125p5,1970258,产品
1970258,n125p6,发行机构代码
n125p6,1970258,产品
1970258,n0p7,募集方式
n0p7,1970258,产品
1970258,n9p8,运作模式
n9p8,1970258,产品
1970258,n28p9,投资性质
n28p9,1970258,产品
1970258,n0p10,募集币种
n0p10,1970258,产品
1970258,n2p11,风险等级编号
n2p11,1970258,产品
1970258,n2p12,风险等级
n2p12,1970258,产品
1970258,n483p13,募集起始日期
n483p13,1970258,产品
1970258,n483p13,募集结束日期
n483p13,1970258,产品
1970258,n95p13,产品起始日期
n95p13,1970258,产品
1970258,n1283p16,产品终止日期
n1283p16,1970258,产品
1970258,n420p17,产品状态
n420p17,1970258,产品
1970258,n1283p18,实际天数（天）
n1283p18,1970258,产品
1970258,n2p19,收益类型
n2p19,1970258,产品
1970258,n125p20,产品销售区域
n125p20,1970258,产品
1970258,n2p21,机构类别
n2p21,1970258,产品
1970258,n0p22,认购价格
n0p22,1970258,产品
1906476,n1284p0,登记编码
n1284p0,1906476,产品
1906476,n9p3,期限类型
n9p3,1906476,产品
1906476,n0p4,业绩比较基准
n0p4,1906476,产品
1906476,n125p5,发行机构
n125p5,1906476,产品
1906476,n125p6,发行机构代码
n125p6,1906476,产品
1906476,n0p8,运作模式
n0p8,1906476,产品
1906476,n770p8,产品类别代码
n770p8,1906476,产品
1906476,n0p10,募集币种
n0p10,1906476,产品
1906476,n0p11,风险等级编号
n0p11,1906476,产品
1906476,n0p12,风险等级
n0p12,1906476,产品
1906476,n483p13,募集起始日期
n483p13,1906476,产品
1906476,n483p13,募集结束日期
n483p13,1906476,产品
1906476,n95p13,产品起始日期
n95p13,1906476,产品
1906476,n16p16,产品终止日期
n16p16,1906476,产品
1906476,n420p17,产品状态
n420p17,1906476,产品
1906476,n55p18,实际天数（天）
n55p18,1906476,产品
1906476,n0p19,收益类型
n0p19,1906476,产品
1906476,n770p19,投资资产类型
n770p19,1906476,产品
1906476,n1284p20,预期最高收益率(%)
n1284p20,1906476,产品
1906476,n1284p20,预期最低收益率(%)
n1284p20,1906476,产品
1906476,n125p20,产品销售区域
n125p20,1906476,产品
1906476,n2p21,机构类别
n2p21,1906476,产品
1906476,n0p22,认购价格
n0p22,1906476,产品
1906476,n770p25,产品类别
n770p25,1906476,产品
1906475,n1285p0,登记编码
n1285p0,1906475,产品
1906475,n0p3,期限类型
n0p3,1906475,产品
1906475,n0p4,业绩比较基准
n0p4,1906475,产品
1906475,n125p5,发行机构
n125p5,1906475,产品
1906475,n125p6,发行机构代码
n125p6,1906475,产品
1906475,n0p8,运作模式
n0p8,1906475,产品
1906475,n770p8,产品类别代码
n770p8,1906475,产品
1906475,n0p10,募集币种
n0p10,1906475,产品
1906475,n0p11,风险等级编号
n0p11,1906475,产品
1906475,n0p12,风险等级
n0p12,1906475,产品
1906475,n483p13,募集起始日期
n483p13,1906475,产品
1906475,n483p13,募集结束日期
n483p13,1906475,产品
1906475,n95p13,产品起始日期
n95p13,1906475,产品
1906475,n404p16,产品终止日期
n404p16,1906475,产品
1906475,n420p17,产品状态
n420p17,1906475,产品
1906475,n207p18,实际天数（天）
n207p18,1906475,产品
1906475,n0p19,收益类型
n0p19,1906475,产品
1906475,n770p19,投资资产类型
